Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones"
 
Branch,"Sim_A.P. Cabildo","Sim_A.P. Ligua","Sim_A.P. Papudo y Zapallar","Sim_A.P. Placilla","Sim_A.P. Valle Hermoso 1","Sim_A.P. Valle Hermoso 2","Sim_Asentamiento Alicahue","Sim_Asentamiento Bartolillo","Sim_Asentamiento Paihuen","Sim_Asentamiento Pililen","Sim_Asentamiento San Lorenzo","Sim_Asentamiento V. Aconcagua","Sim_Fundo El Molle","Sim_Fundo Montegrande","Sim_La Higuera","Sim_Pozo Dren Cabildo","Sim_Reserva La Vega"
"May 7 1988",203.775,59.3083,17.7272,23.2438,67.6119,67.6119,675.278,466.287,566.32,448.539,275.622,413.959,354.951,154.181,97.5422,217.54,313.264
"May 14 1988",203.768,59.2906,17.7243,23.2414,67.5936,67.5936,675.271,466.279,566.303,448.536,275.61,413.948,354.951,154.129,97.536,217.53,313.263
"May 21 1988",203.762,59.2734,17.7224,23.2466,67.5761,67.5761,675.263,466.273,566.286,448.532,275.597,413.938,354.951,154.081,97.5301,217.523,313.261
"May 28 1988",203.754,59.2564,17.7183,23.2343,67.5581,67.5581,675.255,466.266,566.27,448.529,275.584,413.927,354.951,154.027,97.5246,217.511,313.259
"Jun 4 1988",203.749,59.2398,17.7178,23.2511,67.5413,67.5413,675.247,466.259,566.253,448.526,275.572,413.916,354.951,154.314,97.5194,217.506,313.257
"Jun 11 1988",203.743,59.2235,17.715,23.2421,67.5246,67.5246,675.238,466.253,566.237,448.523,275.559,413.905,354.951,154.139,97.5145,217.497,313.254
"Jun 18 1988",203.738,59.2077,17.7167,23.2491,67.5106,67.5106,675.23,466.249,566.221,448.522,275.548,413.895,354.952,154.047,97.5102,217.491,313.253
"Jun 25 1988",203.736,59.1929,17.7219,23.2726,67.4989,67.4989,675.221,466.245,566.207,448.52,275.536,413.884,354.952,153.985,97.5065,217.491,313.251
"Jul 2 1988",203.732,59.1785,17.7181,23.2557,67.4839,67.4839,675.212,466.239,566.192,448.518,275.524,413.873,354.952,153.924,97.503,217.484,313.248
"Jul 9 1988",203.727,59.1642,17.7155,23.253,67.4689,67.4689,675.203,466.234,566.177,448.515,275.511,413.861,354.952,153.866,97.4995,217.476,313.245
"Jul 16 1988",203.722,59.1501,17.7109,23.2388,67.4536,67.4536,675.194,466.229,566.161,448.513,275.499,413.85,354.951,153.808,97.4961,217.466,313.242
"Jul 23 1988",203.721,59.1365,17.714,23.2646,67.4415,67.4415,675.184,466.224,566.146,448.511,275.486,413.838,354.951,154.38,97.4931,217.466,313.239
"Jul 30 1988",203.751,59.1284,17.764,23.3805,67.4624,67.4624,675.182,466.226,566.139,448.515,275.48,413.83,354.954,154.83,97.4947,217.496,313.24
"Aug 6 1988",203.754,59.122,17.753,23.3141,67.4518,67.4518,675.171,466.222,566.131,448.514,275.468,413.818,354.954,155.129,97.4955,217.498,313.236
"Aug 13 1988",203.75,59.1142,17.7442,23.2753,67.4402,67.4402,675.16,466.218,566.119,448.513,275.456,413.806,354.953,155.051,97.4956,217.487,313.233
"Aug 20 1988",203.782,59.1101,17.7796,23.4122,67.456,67.456,675.157,466.218,566.113,448.515,275.448,413.796,354.955,155.459,97.498,217.538,313.231
"Aug 27 1988",203.794,59.1077,17.7803,23.4228,67.4549,67.4549,675.147,466.214,566.114,448.516,275.438,413.784,354.956,155.486,97.4995,217.561,313.228
"Sep 3 1988",203.787,59.1031,17.77,23.3118,67.4458,67.4458,675.137,466.21,566.1,448.515,275.428,413.772,354.955,155.46,97.5001,217.536,313.224
"Sep 10 1988",203.785,59.0971,17.7699,23.3293,67.4376,67.4376,675.127,466.206,566.087,448.514,275.418,413.759,354.955,155.235,97.4998,217.529,313.221
"Sep 17 1988",203.776,59.09,17.7594,23.2817,67.4248,67.4248,675.118,466.203,566.075,448.513,275.409,413.747,354.954,155.179,97.4988,217.509,313.217
"Sep 24 1988",203.785,59.0836,17.7713,23.4013,67.4229,67.4229,675.109,466.2,566.062,448.513,275.4,413.735,354.955,155.181,97.4977,217.532,313.214
"Oct 1 1988",203.778,59.077,17.7617,23.3072,67.4121,67.4121,675.1,466.197,566.051,448.511,275.391,413.722,354.954,155.064,97.4962,217.518,313.21
"Oct 8 1988",203.765,59.0688,17.7461,23.242,67.3967,67.3967,675.091,466.193,566.035,448.509,275.382,413.71,354.952,154.837,97.4941,217.492,313.207
"Oct 15 1988",203.757,59.0593,17.7385,23.262,67.3826,67.3826,675.081,466.19,566.019,448.506,275.373,413.697,354.95,154.693,97.4916,217.486,313.203
"Oct 22 1988",203.744,59.049,17.7256,23.2267,67.3663,67.3663,675.071,466.187,566.002,448.502,275.363,413.684,354.947,154.56,97.4887,217.467,313.2
"Oct 29 1988",203.731,59.0381,17.7136,23.211,67.3487,67.3487,675.061,466.184,565.985,448.499,275.353,413.671,354.944,154.437,97.4856,217.448,313.196
"Nov 5 1988",203.726,59.0267,17.7111,23.2535,67.3346,67.3346,675.051,466.18,565.969,448.496,275.343,413.658,354.941,154.35,97.4824,217.452,313.192
"Nov 12 1988",203.71,59.0149,17.6936,23.1696,67.3157,67.3157,675.041,466.177,565.952,448.493,275.332,413.645,354.939,154.231,97.4792,217.421,313.189
"Nov 19 1988",203.696,59.0029,17.6813,23.1629,67.2965,67.2965,675.031,466.174,565.936,448.489,275.321,413.632,354.935,154.127,97.4759,217.401,313.185
"Nov 26 1988",203.685,58.9909,17.6751,23.1793,67.2782,67.2782,675.021,466.171,565.921,448.486,275.309,413.619,354.933,154.03,97.4728,217.387,313.181
"Dec 3 1988",203.674,58.9789,17.6661,23.1639,67.26,67.26,675.011,466.168,565.906,448.484,275.297,413.606,354.93,153.937,97.4698,217.375,313.177
"Dec 10 1988",203.663,58.9667,17.6589,23.16,67.2416,67.2416,675,466.165,565.891,448.481,275.284,413.592,354.926,153.846,97.4669,217.361,313.167
"Dec 17 1988",203.653,58.9544,17.6494,23.1402,67.2232,67.2232,674.988,466.162,565.875,448.478,275.269,413.579,354.923,153.758,97.4641,217.347,313.158
"Dec 24 1988",203.643,58.9421,17.6463,23.1644,67.2051,67.2051,674.976,466.159,565.859,448.475,275.255,413.565,354.92,153.674,97.4614,217.336,313.151
"Jan 1 1989",203.63,58.9278,17.6331,23.1225,67.1827,67.1827,674.959,466.155,565.836,448.471,275.237,413.549,354.916,153.57,97.4585,217.316,313.143
"Jan 8 1989",203.625,58.9155,17.637,23.1728,67.1653,67.1653,674.945,466.153,565.825,448.469,275.221,413.535,354.913,153.501,97.456,217.315,313.136
"Jan 15 1989",203.616,58.9033,17.6302,23.1439,67.1476,67.1476,674.931,466.15,565.808,448.466,275.205,413.521,354.909,153.423,97.4537,217.303,313.123
"Jan 22 1989",203.608,58.8912,17.6242,23.1323,67.1301,67.1301,674.915,466.147,565.792,448.464,275.188,413.507,354.906,153.347,97.4514,217.292,313.112
"Jan 29 1989",203.6,58.8793,17.6201,23.1361,67.113,67.113,674.898,466.144,565.776,448.461,275.171,413.493,354.902,153.274,97.4492,217.283,313.102
"Feb 5 1989",203.593,58.8675,17.6153,23.1296,67.0961,67.0961,674.881,466.141,565.761,448.458,275.153,413.478,354.898,153.202,97.4471,217.274,313.09
"Feb 12 1989",203.586,58.8559,17.6133,23.1407,67.0796,67.0796,674.862,466.139,565.745,448.456,275.135,413.464,354.895,153.133,97.4451,217.266,313.08
"Feb 19 1989",203.579,58.8444,17.609,23.1287,67.0632,67.0632,674.842,466.136,565.729,448.453,275.118,413.449,354.891,153.063,97.4431,217.257,313.069
"Feb 26 1989",203.572,58.8332,17.6111,23.1606,67.047,67.047,674.821,466.133,565.714,448.45,275.1,413.435,354.887,152.994,97.4412,217.248,313.055
"Mar 5 1989",203.566,58.8221,17.6063,23.1312,67.031,67.031,674.799,466.131,565.698,448.448,275.081,413.42,354.883,152.927,97.4394,217.24,313.039
"Mar 12 1989",203.56,58.8113,17.6088,23.1642,67.0159,67.0159,674.777,466.128,565.684,448.445,275.063,413.405,354.879,152.865,97.4376,217.236,313.027
"Mar 19 1989",203.554,58.8006,17.6038,23.131,67.0004,67.0004,674.754,466.125,565.669,448.442,275.045,413.39,354.874,152.798,97.4359,217.227,313.013
"Mar 26 1989",203.549,58.7902,17.6062,23.1643,66.9859,66.9859,674.732,466.123,565.654,448.44,275.027,413.374,354.87,152.738,97.4342,217.223,313.001
"Apr 2 1989",203.543,58.78,17.6013,23.1317,66.9708,66.9708,674.709,466.12,565.64,448.437,275.009,413.359,354.866,152.672,97.4326,217.214,312.99
"Apr 9 1989",203.538,58.77,17.6044,23.1689,66.9566,66.9566,674.686,466.118,565.625,448.434,274.991,413.344,354.861,152.614,97.431,217.21,312.98
"Apr 16 1989",203.532,58.7602,17.5993,23.1327,66.9418,66.9418,674.662,466.115,565.61,448.432,274.974,413.328,354.857,152.55,97.4294,217.201,312.964
"Apr 23 1989",203.528,58.7504,17.6019,23.1661,66.9281,66.9281,674.638,466.112,565.595,448.429,274.956,413.312,354.852,152.494,97.4279,217.199,312.952
"Apr 30 1989",203.521,58.7409,17.5979,23.1365,66.9138,66.9138,674.614,466.111,565.58,448.427,274.94,413.297,354.848,152.43,97.4264,217.189,312.941
"May 7 1989",203.525,58.7338,17.6237,23.2373,66.9134,66.9134,674.592,466.112,565.568,448.427,274.926,413.283,354.845,152.398,97.4264,217.207,312.934
"May 14 1989",203.53,58.7292,17.6368,23.2574,66.9095,66.9095,674.568,466.11,565.559,448.426,274.911,413.267,354.842,152.362,97.4268,217.22,312.926
"May 21 1989",203.536,58.7257,17.653,23.285,66.9083,66.9083,674.546,466.109,565.55,448.426,274.897,413.251,354.839,152.333,97.4276,217.233,312.918
"May 28 1989",203.532,58.722,17.6437,23.1935,66.8978,66.8978,674.524,466.107,565.538,448.424,274.883,413.235,354.835,152.273,97.4279,217.218,312.91
"Jun 4 1989",203.53,58.7173,17.6435,23.2144,66.8875,66.8875,674.503,466.104,565.526,448.421,274.869,413.219,354.83,152.912,97.4279,217.215,312.902
"Jun 11 1989",203.525,58.7119,17.6384,23.1877,66.876,66.876,674.482,466.102,565.512,448.419,274.856,413.202,354.825,152.599,97.4275,217.206,312.894
"Jun 18 1989",203.521,58.706,17.6355,23.1919,66.864,66.864,674.464,466.099,565.499,448.416,274.844,413.186,354.82,152.454,97.4267,217.2,312.886
"Jun 25 1989",203.515,58.6995,17.6309,23.1799,66.8514,66.8514,674.446,466.097,565.485,448.413,274.832,413.169,354.815,152.354,97.4257,217.193,312.878
"Jul 2 1989",203.514,58.6932,17.6374,23.2238,66.8427,66.8427,674.429,466.094,565.472,448.41,274.82,413.152,354.81,152.285,97.4248,217.198,312.871
"Jul 9 1989",203.507,58.6869,17.6312,23.1825,66.8302,66.8302,674.414,466.092,565.46,448.407,274.809,413.136,354.805,152.207,97.4237,217.188,312.863
"Jul 16 1989",203.502,58.6801,17.6278,23.1853,66.8175,66.8175,674.399,466.089,565.447,448.404,274.797,413.119,354.799,152.388,97.4224,217.181,312.856
"Jul 23 1989",203.508,58.6751,17.6505,23.2686,66.8177,66.8177,674.388,466.089,565.436,448.404,274.789,413.103,354.796,152.942,97.4222,217.198,312.85
"Jul 30 1989",203.631,58.6969,17.8697,23.4515,66.9688,66.9688,674.412,466.14,565.457,448.445,274.823,413.114,354.82,153.454,97.4455,217.309,312.876
"Aug 6 1989",203.706,58.733,17.8795,23.4844,67.0103,67.0103,674.399,466.156,565.487,448.458,274.827,413.105,354.826,153.833,97.47,217.395,312.879
"Aug 13 1989",203.712,58.7624,17.8475,23.4414,67.019,67.019,674.386,466.156,565.497,448.457,274.82,413.088,354.822,154.002,97.4884,217.389,312.871
"Aug 20 1989",203.737,58.7846,17.8493,23.4901,67.0367,67.0367,674.377,466.157,565.497,448.46,274.815,413.072,354.823,154.069,97.5023,217.447,312.865
"Aug 27 1989",203.8,58.8165,17.9354,23.5738,67.1117,67.1117,674.381,466.164,565.511,448.468,274.818,413.059,354.826,154.49,97.5214,217.522,312.864
"Sep 3 1989",203.825,58.8472,17.9117,23.5345,67.124,67.124,674.405,466.162,565.818,448.489,274.817,413.042,354.838,154.784,97.5353,217.569,312.857
"Sep 10 1989",203.837,58.8697,17.9013,23.5054,67.1363,67.1363,674.396,466.161,565.685,448.492,274.818,413.025,354.84,154.754,97.5447,217.587,312.851
"Sep 17 1989",203.832,58.8862,17.8843,23.4574,67.1418,67.1418,674.393,466.16,565.631,448.488,274.82,413.008,354.837,154.989,97.5501,217.571,312.845
"Sep 24 1989",203.826,58.8968,17.8698,23.4472,67.1437,67.1437,674.392,466.158,565.609,448.483,274.824,412.991,354.832,154.744,97.5521,217.568,312.839
"Oct 1 1989",203.797,58.902,17.8406,23.3078,67.1333,67.1333,674.39,466.156,565.573,448.475,274.827,412.974,354.825,154.394,97.5512,217.51,312.834
"Oct 8 1989",203.776,58.9025,17.8263,23.3446,67.1219,67.1219,674.389,466.154,565.545,448.466,274.83,412.957,354.816,154.191,97.548,217.49,312.829
"Oct 15 1989",203.76,58.8996,17.8122,23.344,67.1118,67.1118,674.39,466.151,565.546,448.459,274.832,412.941,354.809,154.048,97.5431,217.487,312.824
"Oct 22 1989",203.752,58.8945,17.8059,23.4129,67.1058,67.1058,674.399,466.148,565.617,448.458,274.835,412.924,354.805,153.955,97.537,217.506,312.82
"Oct 29 1989",203.714,58.8874,17.7651,23.1761,67.0844,67.0844,674.396,466.145,565.548,448.45,274.837,412.908,354.798,153.773,97.5302,217.433,312.816
"Nov 5 1989",203.689,58.879,17.7476,23.2207,67.063,67.063,674.395,466.142,565.511,448.441,274.838,412.891,354.79,153.637,97.5229,217.4,312.813
"Nov 12 1989",203.66,58.8694,17.7199,23.1469,67.0391,67.0391,674.394,466.138,565.484,448.433,274.838,412.874,354.783,153.496,97.5155,217.363,312.809
"Nov 19 1989",203.636,58.8588,17.7037,23.1694,67.0161,67.0161,674.393,466.135,565.463,448.425,274.836,412.858,354.775,153.374,97.5081,217.339,312.806
"Nov 26 1989",203.612,58.8473,17.682,23.1219,66.9927,66.9927,674.391,466.131,565.445,448.418,274.833,412.841,354.768,153.252,97.5008,217.313,312.797
"Dec 3 1989",203.592,58.8354,17.6699,23.1451,66.9702,66.9702,674.39,466.127,565.428,448.411,274.828,412.825,354.762,153.142,97.4938,217.294,312.79
"Dec 10 1989",203.572,58.8231,17.6537,23.1126,66.948,66.948,674.387,466.123,565.413,448.405,274.821,412.808,354.755,153.034,97.487,217.275,312.778
"Dec 17 1989",203.555,58.8106,17.644,23.1272,66.9265,66.9265,674.382,466.118,565.398,448.399,274.812,412.791,354.749,152.932,97.4806,217.258,312.763
"Dec 24 1989",203.539,58.7979,17.6345,23.1212,66.9055,66.9055,674.377,466.114,565.384,448.393,274.803,412.775,354.743,152.834,97.4744,217.243,312.749
"Jan 1 1990",203.52,58.7834,17.6199,23.0972,66.8806,66.8806,674.367,466.109,565.365,448.387,274.789,412.755,354.737,152.718,97.4679,217.221,312.734
"Jan 8 1990",203.51,58.7708,17.6215,23.144,66.8613,66.8613,674.356,466.105,565.356,448.382,274.777,412.738,354.732,152.638,97.4625,217.217,312.724
"Jan 15 1990",203.497,58.7583,17.6134,23.1169,66.8418,66.8418,674.344,466.101,565.342,448.378,274.764,412.721,354.726,152.55,97.4574,217.204,312.709
"Jan 22 1990",203.486,58.746,17.6061,23.1058,66.8228,66.8228,674.331,466.096,565.329,448.373,274.75,412.704,354.721,152.466,97.4526,217.192,312.691
"Jan 29 1990",203.475,58.7338,17.6009,23.109,66.8043,66.8043,674.315,466.092,565.316,448.368,274.735,412.687,354.716,152.384,97.4481,217.181,312.675
"Feb 5 1990",203.465,58.7218,17.5953,23.103,66.7862,66.7862,674.299,466.088,565.304,448.364,274.719,412.67,354.711,152.305,97.4438,217.17,312.656
"Feb 12 1990",203.455,58.7099,17.5919,23.1103,66.7685,66.7685,674.28,466.083,565.292,448.359,274.703,412.652,354.706,152.228,97.4397,217.161,312.638
"Feb 19 1990",203.446,58.6982,17.5871,23.1014,66.7512,66.7512,674.261,466.079,565.28,448.355,274.686,412.635,354.701,152.152,97.4359,217.151,312.621
"Feb 26 1990",203.437,58.6867,17.5885,23.1333,66.7342,66.7342,674.241,466.075,565.268,448.351,274.669,412.617,354.696,152.079,97.4322,217.142,312.6
"Mar 5 1990",203.429,58.6754,17.5836,23.1054,66.7175,66.7175,674.22,466.071,565.256,448.346,274.652,412.6,354.691,152.006,97.4288,217.134,312.579
"Mar 12 1990",203.422,58.6642,17.5844,23.1302,66.7013,66.7013,674.199,466.067,565.245,448.342,274.634,412.582,354.686,151.936,97.4255,217.126,312.562
"Mar 19 1990",203.414,58.6532,17.5788,23.1002,66.6852,66.6852,674.177,466.062,565.233,448.337,274.616,412.564,354.681,151.866,97.4224,217.118,312.544
"Mar 26 1990",203.407,58.6424,17.5798,23.1276,66.6696,66.6696,674.157,466.058,565.222,448.333,274.598,412.546,354.676,151.799,97.4194,217.111,312.529
"Apr 2 1990",203.4,58.6318,17.5759,23.106,66.6542,66.6542,674.136,466.054,565.211,448.329,274.581,412.528,354.671,151.731,97.4166,217.104,312.512
"Apr 9 1990",203.395,58.6213,17.5788,23.1405,66.6395,66.6395,674.115,466.05,565.199,448.324,274.564,412.51,354.666,151.669,97.4139,217.1,312.498
"Apr 16 1990",203.388,58.611,17.5742,23.1082,66.6244,66.6244,674.1,466.046,565.188,448.32,274.547,412.492,354.661,151.601,97.4113,217.091,312.48
"Apr 23 1990",203.382,58.601,17.5758,23.1344,66.6101,66.6101,674.085,466.042,565.177,448.316,274.531,412.474,354.656,151.54,97.4089,217.088,312.465
"Apr 30 1990",203.377,58.5912,17.5758,23.1303,66.5966,66.5966,674.068,466.039,565.166,448.312,274.516,412.456,354.651,151.479,97.4066,217.083,312.453
"May 7 1990",203.373,58.5819,17.577,23.1414,66.5831,66.5831,674.05,466.035,565.156,448.308,274.5,412.438,354.646,151.42,97.4044,217.08,312.442
"May 14 1990",203.368,58.5727,17.5761,23.1313,66.57,66.57,674.032,466.031,565.147,448.304,274.486,412.419,354.641,151.36,97.4023,217.075,312.432
"May 21 1990",203.363,58.5638,17.5763,23.1389,66.5569,66.5569,674.013,466.027,565.136,448.3,274.472,412.401,354.636,151.301,97.4003,217.07,312.422
"May 28 1990",203.357,58.5551,17.5722,23.1153,66.543,66.543,673.994,466.023,565.125,448.296,274.459,412.382,354.631,151.237,97.3984,217.061,312.41
"Jun 4 1990",203.356,58.5471,17.5825,23.1746,66.5343,66.5343,673.976,466.02,565.114,448.293,274.447,412.364,354.627,151.883,97.3968,217.068,312.398
"Jun 11 1990",203.352,58.5398,17.5818,23.1537,66.5228,66.5228,673.959,466.017,565.104,448.289,274.435,412.345,354.622,151.566,97.3953,217.065,312.388
"Jun 18 1990",203.348,58.5326,17.581,23.1473,66.511,66.511,673.942,466.013,565.093,448.285,274.424,412.326,354.617,151.415,97.3937,217.06,312.378
"Jun 25 1990",203.345,58.5255,17.5833,23.1561,66.501,66.501,673.926,466.009,565.082,448.281,274.413,412.307,354.612,151.316,97.3923,217.06,312.369
"Jul 2 1990",203.341,58.5187,17.5821,23.1498,66.4896,66.4896,673.912,466.005,565.07,448.277,274.402,412.288,354.607,151.231,97.3909,217.056,312.36
"Jul 9 1990",203.344,58.514,17.6048,23.2125,66.4923,66.4923,673.899,466.003,565.06,448.276,274.395,412.27,354.603,151.175,97.3911,217.07,312.353
"Jul 16 1990",203.341,58.5102,17.5993,23.1696,66.4822,66.4822,673.886,466,565.052,448.273,274.385,412.251,354.599,151.104,97.3909,217.065,312.344
"Jul 23 1990",203.349,58.5084,17.6258,23.2027,66.4906,66.4906,673.877,466,565.045,448.274,274.38,412.234,354.596,151.376,97.3931,217.07,312.338
"Jul 30 1990",203.36,58.5073,17.6395,23.3077,66.4889,66.4889,673.867,465.996,565.042,448.272,274.372,412.215,354.592,151.925,97.3945,217.102,312.33
"Aug 6 1990",203.354,58.5057,17.6248,23.167,66.4805,66.4805,673.858,465.993,565.032,448.269,274.365,412.196,354.587,151.666,97.3952,217.084,312.322
"Aug 13 1990",203.351,58.5027,17.6226,23.1898,66.4718,66.4718,673.85,465.989,565.023,448.266,274.358,412.176,354.581,151.929,97.3953,217.08,312.315
"Aug 20 1990",203.343,58.4988,17.613,23.1478,66.4604,66.4604,673.843,465.985,565.011,448.262,274.352,412.157,354.576,151.787,97.3949,217.065,312.307
"Aug 27 1990",203.336,58.494,17.6073,23.1527,66.4485,66.4485,673.837,465.981,564.998,448.258,274.345,412.137,354.57,151.857,97.394,217.057,312.3
"Sep 3 1990",203.338,58.4906,17.6194,23.2169,66.4457,66.4457,673.832,465.979,564.989,448.256,274.34,412.119,354.566,151.784,97.3935,217.069,312.294
"Sep 10 1990",203.335,58.4877,17.6152,23.1845,66.4366,66.4366,673.827,465.975,564.981,448.253,274.334,412.099,354.56,152.164,97.3928,217.068,312.287
"Sep 17 1990",203.327,58.4835,17.6053,23.1363,66.4247,66.4247,673.823,465.971,564.969,448.249,274.328,412.08,354.555,151.782,97.3918,217.053,312.277
"Sep 24 1990",203.332,58.4803,17.621,23.2385,66.4219,66.4219,673.82,465.969,564.961,448.247,274.324,412.061,354.55,152.299,97.3911,217.071,312.27
"Oct 1 1990",203.328,58.4774,17.6128,23.1656,66.4125,66.4125,673.817,465.965,564.953,448.243,274.318,412.041,354.545,151.897,97.3903,217.065,312.263
"Oct 8 1990",203.326,58.4741,17.6192,23.2056,66.4058,66.4058,673.814,465.962,564.944,448.241,274.312,412.022,354.54,151.693,97.3894,217.065,312.256
"Oct 15 1990",203.323,58.4711,17.6188,23.1853,66.3987,66.3987,673.812,465.958,564.935,448.238,274.307,412.002,354.535,151.546,97.3885,217.062,312.249
"Oct 22 1990",203.322,58.4672,17.6169,23.1933,66.3903,66.3903,673.81,465.954,564.924,448.234,274.301,411.982,354.53,151.434,97.3874,217.066,312.243
"Oct 29 1990",203.313,58.4621,17.6037,23.1251,66.3784,66.3784,673.808,465.949,564.912,448.23,274.296,411.962,354.524,151.315,97.3859,217.05,312.236
"Nov 5 1990",203.305,58.4562,17.5968,23.1342,66.3657,66.3657,673.807,465.945,564.9,448.225,274.291,411.942,354.519,151.209,97.3842,217.039,312.23
"Nov 12 1990",203.295,58.4497,17.583,23.0876,66.3517,66.3517,673.805,465.941,564.887,448.22,274.286,411.922,354.513,151.104,97.3824,217.024,312.224
"Nov 19 1990",203.285,58.4428,17.5759,23.103,66.3375,66.3375,673.803,465.937,564.874,448.215,274.281,411.902,354.507,151.006,97.3804,217.013,312.217
"Nov 26 1990",203.276,58.4356,17.5645,23.0725,66.3232,66.3232,673.801,465.933,564.861,448.21,274.275,411.882,354.501,150.913,97.3784,217.003,312.205
"Dec 3 1990",203.267,58.4282,17.5593,23.0906,66.309,66.309,673.799,465.928,564.847,448.204,274.268,411.862,354.495,150.824,97.3764,216.995,312.189
"Dec 10 1990",203.259,58.4207,17.5498,23.0635,66.2948,66.2948,673.795,465.924,564.834,448.198,274.261,411.841,354.489,150.738,97.3743,216.987,312.17
"Dec 17 1990",203.251,58.4132,17.5459,23.0808,66.2808,66.2808,673.79,465.92,564.821,448.192,274.252,411.821,354.483,150.654,97.3723,216.98,312.149
"Dec 24 1990",203.244,58.4057,17.5413,23.076,66.2669,66.2669,673.784,465.915,564.808,448.186,274.242,411.801,354.477,150.573,97.3704,216.973,312.127
"Jan 1 1991",203.234,58.3972,17.5319,23.055,66.2496,66.2496,673.775,465.91,564.789,448.179,274.229,411.778,354.47,150.475,97.3682,216.96,312.102
"Jan 8 1991",203.229,58.3898,17.5357,23.0948,66.236,66.236,673.765,465.905,564.779,448.173,274.217,411.757,354.464,150.406,97.3664,216.961,312.079
"Jan 15 1991",203.222,58.3825,17.5308,23.0721,66.2222,66.2222,673.753,465.901,564.765,448.167,274.204,411.737,354.459,150.325,97.3647,216.954,312.057
